"","tool","run","parameter","moment","value"
"584","nm7",13,"THETA7","estimate","2.12225"
"585","nm7",13,"THETA7","prse",NA
"586","nm7",13,"THETA7","se",NA
"587","nm7",13,"OMEGA1.1","estimate","0.178359"
"588","nm7",13,"OMEGA1.1","prse",NA
"589","nm7",13,"OMEGA1.1","se",NA
"590","nm7",13,"OMEGA2.1","estimate","0"
"591","nm7",13,"OMEGA2.1","prse",NA
"592","nm7",13,"OMEGA2.1","se",NA
"593","nm7",13,"OMEGA2.2","estimate","0.125633"
"594","nm7",13,"OMEGA2.2","prse",NA
"595","nm7",13,"OMEGA2.2","se",NA
"596","nm7",13,"OMEGA3.1","estimate","0"
"597","nm7",13,"OMEGA3.1","prse",NA
"598","nm7",13,"OMEGA3.1","se",NA
"599","nm7",13,"OMEGA3.2","estimate","0"
"600","nm7",13,"OMEGA3.2","prse",NA
"601","nm7",13,"OMEGA3.2","se",NA
"602","nm7",13,"OMEGA3.3","estimate","0.086723"
"603","nm7",13,"OMEGA3.3","prse",NA
"604","nm7",13,"OMEGA3.3","se",NA
"605","nm7",13,"SIGMA1.1","estimate","0.0695175"
"606","nm7",13,"SIGMA1.1","prse",NA
"607","nm7",13,"SIGMA1.1","se",NA
"608","nm7",13,"cov","status","0"
"609","nm7",13,"prob","text","13 phase1 2 CMT like 1004 but diff. initial on V3"
"610","nm7",13,"min","status","0"
"611","nm7",13,"data","filename","../data/13.csv"
"612","nm7",14,"ofv","minimum","2339.55044503799"
"613","nm7",14,"THETA1","estimate","10.3939"
"614","nm7",14,"THETA1","prse",NA
"615","nm7",14,"THETA1","se",NA
"616","nm7",14,"THETA2","estimate","20.9673"
"617","nm7",14,"THETA2","prse",NA
"618","nm7",14,"THETA2","se",NA
"619","nm7",14,"THETA3","estimate","0.0721228"
"620","nm7",14,"THETA3","prse",NA
"621","nm7",14,"THETA3","se",NA
"622","nm7",14,"THETA4","estimate","3.73621"
"623","nm7",14,"THETA4","prse",NA
"624","nm7",14,"THETA4","se",NA
"625","nm7",14,"THETA5","estimate","129.368"
"626","nm7",14,"THETA5","prse",NA
"627","nm7",14,"THETA5","se",NA
"628","nm7",14,"THETA6","estimate","0.826127"
"629","nm7",14,"THETA6","prse",NA
"630","nm7",14,"THETA6","se",NA
"631","nm7",14,"THETA7","estimate","1.41287"
"632","nm7",14,"THETA7","prse",NA
"633","nm7",14,"THETA7","se",NA
"634","nm7",14,"OMEGA1.1","estimate","0.139905"
"635","nm7",14,"OMEGA1.1","prse",NA
"636","nm7",14,"OMEGA1.1","se",NA
"637","nm7",14,"OMEGA2.1","estimate","0"
"638","nm7",14,"OMEGA2.1","prse",NA
"639","nm7",14,"OMEGA2.1","se",NA
"640","nm7",14,"OMEGA2.2","estimate","0.116266"
"641","nm7",14,"OMEGA2.2","prse",NA
"642","nm7",14,"OMEGA2.2","se",NA
"643","nm7",14,"OMEGA3.1","estimate","0"
"644","nm7",14,"OMEGA3.1","prse",NA
"645","nm7",14,"OMEGA3.1","se",NA
"646","nm7",14,"OMEGA3.2","estimate","0"
"647","nm7",14,"OMEGA3.2","prse",NA
"648","nm7",14,"OMEGA3.2","se",NA
"649","nm7",14,"OMEGA3.3","estimate","0.101088"
"650","nm7",14,"OMEGA3.3","prse",NA
"651","nm7",14,"OMEGA3.3","se",NA
"652","nm7",14,"SIGMA1.1","estimate","0.0674434"
"653","nm7",14,"SIGMA1.1","prse",NA
"654","nm7",14,"SIGMA1.1","se",NA
"655","nm7",14,"cov","status","0"
"656","nm7",14,"prob","text","14 phase1 2 CMT like 1004 but diff. initial on V3"
"657","nm7",14,"min","status","0"
"658","nm7",14,"data","filename","../data/14.csv"
"659","nm7",15,"ofv","minimum","2597.92058014242"
"660","nm7",15,"THETA1","estimate","9.59839"
"661","nm7",15,"THETA1","prse",NA
"662","nm7",15,"THETA1","se",NA
"663","nm7",15,"THETA2","estimate","21.632"
"664","nm7",15,"THETA2","prse",NA
"665","nm7",15,"THETA2","se",NA
"666","nm7",15,"THETA3","estimate","0.0663197"
"667","nm7",15,"THETA3","prse",NA
"668","nm7",15,"THETA3","se",NA
"669","nm7",15,"THETA4","estimate","3.33827"
"670","nm7",15,"THETA4","prse",NA
"671","nm7",15,"THETA4","se",NA
"672","nm7",15,"THETA5","estimate","107.011"
"673","nm7",15,"THETA5","prse",NA
"674","nm7",15,"THETA5","se",NA
"675","nm7",15,"THETA6","estimate","0.886993"
"676","nm7",15,"THETA6","prse",NA
"677","nm7",15,"THETA6","se",NA
"678","nm7",15,"THETA7","estimate","1.58209"
"679","nm7",15,"THETA7","prse",NA
"680","nm7",15,"THETA7","se",NA
"681","nm7",15,"OMEGA1.1","estimate","0.154446"
"682","nm7",15,"OMEGA1.1","prse",NA
"683","nm7",15,"OMEGA1.1","se",NA
"684","nm7",15,"OMEGA2.1","estimate","0"
"685","nm7",15,"OMEGA2.1","prse",NA
"686","nm7",15,"OMEGA2.1","se",NA
"687","nm7",15,"OMEGA2.2","estimate","0.104028"
"688","nm7",15,"OMEGA2.2","prse",NA
"689","nm7",15,"OMEGA2.2","se",NA
"690","nm7",15,"OMEGA3.1","estimate","0"
"691","nm7",15,"OMEGA3.1","prse",NA
"692","nm7",15,"OMEGA3.1","se",NA
"693","nm7",15,"OMEGA3.2","estimate","0"
"694","nm7",15,"OMEGA3.2","prse",NA
"695","nm7",15,"OMEGA3.2","se",NA
"696","nm7",15,"OMEGA3.3","estimate","0.0993982"
"697","nm7",15,"OMEGA3.3","prse",NA
"698","nm7",15,"OMEGA3.3","se",NA
"699","nm7",15,"SIGMA1.1","estimate","0.0661747"
"700","nm7",15,"SIGMA1.1","prse",NA
"701","nm7",15,"SIGMA1.1","se",NA
"702","nm7",15,"cov","status","0"
"703","nm7",15,"prob","text","15 phase1 2 CMT like 1004 but diff. initial on V3"
"704","nm7",15,"min","status","0"
"705","nm7",15,"data","filename","../data/15.csv"
"706","nm7",16,"ofv","minimum","2883.97928726858"
"707","nm7",16,"THETA1","estimate","8.69369"
"708","nm7",16,"THETA1","prse",NA
"709","nm7",16,"THETA1","se",NA
"710","nm7",16,"THETA2","estimate","25.835"
"711","nm7",16,"THETA2","prse",NA
"712","nm7",16,"THETA2","se",NA
"713","nm7",16,"THETA3","estimate","0.0725258"
"714","nm7",16,"THETA3","prse",NA
"715","nm7",16,"THETA3","se",NA
"716","nm7",16,"THETA4","estimate","4.02353"
"717","nm7",16,"THETA4","prse",NA
"718","nm7",16,"THETA4","se",NA
"719","nm7",16,"THETA5","estimate","144.741"
"720","nm7",16,"THETA5","prse",NA
"721","nm7",16,"THETA5","se",NA
"722","nm7",16,"THETA6","estimate","1.3149"
"723","nm7",16,"THETA6","prse",NA
"724","nm7",16,"THETA6","se",NA
"725","nm7",16,"THETA7","estimate","1.69234"
"726","nm7",16,"THETA7","prse",NA
"727","nm7",16,"THETA7","se",NA
"728","nm7",16,"OMEGA1.1","estimate","0.244068"
"729","nm7",16,"OMEGA1.1","prse",NA
"730","nm7",16,"OMEGA1.1","se",NA
"731","nm7",16,"OMEGA2.1","estimate","0"
"732","nm7",16,"OMEGA2.1","prse",NA
"733","nm7",16,"OMEGA2.1","se",NA
"734","nm7",16,"OMEGA2.2","estimate","0.112938"
"735","nm7",16,"OMEGA2.2","prse",NA
"736","nm7",16,"OMEGA2.2","se",NA
"737","nm7",16,"OMEGA3.1","estimate","0"
"738","nm7",16,"OMEGA3.1","prse",NA
"739","nm7",16,"OMEGA3.1","se",NA
"740","nm7",16,"OMEGA3.2","estimate","0"
"741","nm7",16,"OMEGA3.2","prse",NA
"742","nm7",16,"OMEGA3.2","se",NA
"743","nm7",16,"OMEGA3.3","estimate","0.0881748"
"744","nm7",16,"OMEGA3.3","prse",NA
"745","nm7",16,"OMEGA3.3","se",NA
"746","nm7",16,"SIGMA1.1","estimate","0.0577493"
"747","nm7",16,"SIGMA1.1","prse",NA
"748","nm7",16,"SIGMA1.1","se",NA
"749","nm7",16,"cov","status","0"
"750","nm7",16,"prob","text","16 phase1 2 CMT like 1004 but diff. initial on V3"
"751","nm7",16,"min","status","0"
"752","nm7",16,"data","filename","../data/16.csv"
"753","nm7",17,"ofv","minimum","2161.05203535251"
"754","nm7",17,"THETA1","estimate","9.52388"
"755","nm7",17,"THETA1","prse",NA
"756","nm7",17,"THETA1","se",NA
"757","nm7",17,"THETA2","estimate","19.1439"
"758","nm7",17,"THETA2","prse",NA
"759","nm7",17,"THETA2","se",NA
"760","nm7",17,"THETA3","estimate","0.0651423"
"761","nm7",17,"THETA3","prse",NA
"762","nm7",17,"THETA3","se",NA
"763","nm7",17,"THETA4","estimate","3.69328"
"764","nm7",17,"THETA4","prse",NA
"765","nm7",17,"THETA4","se",NA
"766","nm7",17,"THETA5","estimate","100.46"
"767","nm7",17,"THETA5","prse",NA
"768","nm7",17,"THETA5","se",NA
"769","nm7",17,"THETA6","estimate","0.849738"
"770","nm7",17,"THETA6","prse",NA
"771","nm7",17,"THETA6","se",NA
"772","nm7",17,"THETA7","estimate","1.23277"
"773","nm7",17,"THETA7","prse",NA
"774","nm7",17,"THETA7","se",NA
"775","nm7",17,"OMEGA1.1","estimate","0.22098"
"776","nm7",17,"OMEGA1.1","prse",NA
"777","nm7",17,"OMEGA1.1","se",NA
"778","nm7",17,"OMEGA2.1","estimate","0"
"779","nm7",17,"OMEGA2.1","prse",NA
"780","nm7",17,"OMEGA2.1","se",NA
"781","nm7",17,"OMEGA2.2","estimate","0.100925"
"782","nm7",17,"OMEGA2.2","prse",NA
"783","nm7",17,"OMEGA2.2","se",NA
"784","nm7",17,"OMEGA3.1","estimate","0"
"785","nm7",17,"OMEGA3.1","prse",NA
"786","nm7",17,"OMEGA3.1","se",NA
"787","nm7",17,"OMEGA3.2","estimate","0"
"788","nm7",17,"OMEGA3.2","prse",NA
"789","nm7",17,"OMEGA3.2","se",NA
"790","nm7",17,"OMEGA3.3","estimate","0.0733596"
"791","nm7",17,"OMEGA3.3","prse",NA
"792","nm7",17,"OMEGA3.3","se",NA
"793","nm7",17,"SIGMA1.1","estimate","0.0759867"
"794","nm7",17,"SIGMA1.1","prse",NA
"795","nm7",17,"SIGMA1.1","se",NA
"796","nm7",17,"cov","status","0"
"797","nm7",17,"prob","text","17 phase1 2 CMT like 1004 but diff. initial on V3"
"798","nm7",17,"min","status","0"
"799","nm7",17,"data","filename","../data/17.csv"
"800","nm7",18,"ofv","minimum","2476.14046817841"
"801","nm7",18,"THETA1","estimate","8.75424"
"802","nm7",18,"THETA1","prse",NA
"803","nm7",18,"THETA1","se",NA
"804","nm7",18,"THETA2","estimate","21.3673"
"805","nm7",18,"THETA2","prse",NA
"806","nm7",18,"THETA2","se",NA
"807","nm7",18,"THETA3","estimate","0.0689846"
"808","nm7",18,"THETA3","prse",NA
"809","nm7",18,"THETA3","se",NA
"810","nm7",18,"THETA4","estimate","4.07805"
"811","nm7",18,"THETA4","prse",NA
"812","nm7",18,"THETA4","se",NA
"813","nm7",18,"THETA5","estimate","109.935"
"814","nm7",18,"THETA5","prse",NA
"815","nm7",18,"THETA5","se",NA
"816","nm7",18,"THETA6","estimate","0.887516"
"817","nm7",18,"THETA6","prse",NA
"818","nm7",18,"THETA6","se",NA
"819","nm7",18,"THETA7","estimate","1.44443"
"820","nm7",18,"THETA7","prse",NA
"821","nm7",18,"THETA7","se",NA
"822","nm7",18,"OMEGA1.1","estimate","0.210123"
"823","nm7",18,"OMEGA1.1","prse",NA
"824","nm7",18,"OMEGA1.1","se",NA
"825","nm7",18,"OMEGA2.1","estimate","0"
"826","nm7",18,"OMEGA2.1","prse",NA
"827","nm7",18,"OMEGA2.1","se",NA
"828","nm7",18,"OMEGA2.2","estimate","0.102773"
"829","nm7",18,"OMEGA2.2","prse",NA
"830","nm7",18,"OMEGA2.2","se",NA
"831","nm7",18,"OMEGA3.1","estimate","0"
"832","nm7",18,"OMEGA3.1","prse",NA
"833","nm7",18,"OMEGA3.1","se",NA
"834","nm7",18,"OMEGA3.2","estimate","0"
"835","nm7",18,"OMEGA3.2","prse",NA
"836","nm7",18,"OMEGA3.2","se",NA
"837","nm7",18,"OMEGA3.3","estimate","0.093481"
"838","nm7",18,"OMEGA3.3","prse",NA
"839","nm7",18,"OMEGA3.3","se",NA
"840","nm7",18,"SIGMA1.1","estimate","0.0686985"
"841","nm7",18,"SIGMA1.1","prse",NA
"842","nm7",18,"SIGMA1.1","se",NA
"843","nm7",18,"cov","status","0"
"844","nm7",18,"prob","text","18 phase1 2 CMT like 1004 but diff. initial on V3"
"845","nm7",18,"min","status","0"
"846","nm7",18,"data","filename","../data/18.csv"
"847","nm7",19,"ofv","minimum","2739.33984294569"
"848","nm7",19,"THETA1","estimate","9.18164"
"849","nm7",19,"THETA1","prse",NA
"850","nm7",19,"THETA1","se",NA
"851","nm7",19,"THETA2","estimate","19.4964"
"852","nm7",19,"THETA2","prse",NA
"853","nm7",19,"THETA2","se",NA
"854","nm7",19,"THETA3","estimate","0.0623137"
"855","nm7",19,"THETA3","prse",NA
"856","nm7",19,"THETA3","se",NA
"857","nm7",19,"THETA4","estimate","3.35345"
"858","nm7",19,"THETA4","prse",NA
"859","nm7",19,"THETA4","se",NA
"860","nm7",19,"THETA5","estimate","98.3876"
"861","nm7",19,"THETA5","prse",NA
"862","nm7",19,"THETA5","se",NA
"863","nm7",19,"THETA6","estimate","1.00316"
"864","nm7",19,"THETA6","prse",NA
"865","nm7",19,"THETA6","se",NA
"866","nm7",19,"THETA7","estimate","1.33325"
"867","nm7",19,"THETA7","prse",NA
"868","nm7",19,"THETA7","se",NA
"869","nm7",19,"OMEGA1.1","estimate","0.18217"
"870","nm7",19,"OMEGA1.1","prse",NA
"871","nm7",19,"OMEGA1.1","se",NA
"872","nm7",19,"OMEGA2.1","estimate","0"
"873","nm7",19,"OMEGA2.1","prse",NA
"874","nm7",19,"OMEGA2.1","se",NA
"875","nm7",19,"OMEGA2.2","estimate","0.149533"
"876","nm7",19,"OMEGA2.2","prse",NA
"877","nm7",19,"OMEGA2.2","se",NA
"878","nm7",19,"OMEGA3.1","estimate","0"
"879","nm7",19,"OMEGA3.1","prse",NA
"880","nm7",19,"OMEGA3.1","se",NA
"881","nm7",19,"OMEGA3.2","estimate","0"
"882","nm7",19,"OMEGA3.2","prse",NA
"883","nm7",19,"OMEGA3.2","se",NA
"884","nm7",19,"OMEGA3.3","estimate","0.10878"
"885","nm7",19,"OMEGA3.3","prse",NA
"886","nm7",19,"OMEGA3.3","se",NA
"887","nm7",19,"SIGMA1.1","estimate","0.076049"
"888","nm7",19,"SIGMA1.1","prse",NA
"889","nm7",19,"SIGMA1.1","se",NA
"890","nm7",19,"cov","status","0"
"891","nm7",19,"prob","text","19 phase1 2 CMT like 1004 but diff. initial on V3"
"892","nm7",19,"min","status","0"
"893","nm7",19,"data","filename","../data/19.csv"
"894","nm7",20,"ofv","minimum","2633.45332629999"
"895","nm7",20,"THETA1","estimate","8.64489"
"896","nm7",20,"THETA1","prse",NA
"897","nm7",20,"THETA1","se",NA
"898","nm7",20,"THETA2","estimate","23.7362"
"899","nm7",20,"THETA2","prse",NA
"900","nm7",20,"THETA2","se",NA
"901","nm7",20,"THETA3","estimate","0.0728177"
"902","nm7",20,"THETA3","prse",NA
"903","nm7",20,"THETA3","se",NA
"904","nm7",20,"THETA4","estimate","3.98382"
"905","nm7",20,"THETA4","prse",NA
"906","nm7",20,"THETA4","se",NA
"907","nm7",20,"THETA5","estimate","120.116"
"908","nm7",20,"THETA5","prse",NA
"909","nm7",20,"THETA5","se",NA
"910","nm7",20,"THETA6","estimate","1.05765"
"911","nm7",20,"THETA6","prse",NA
"912","nm7",20,"THETA6","se",NA
"913","nm7",20,"THETA7","estimate","1.92621"
"914","nm7",20,"THETA7","prse",NA
"915","nm7",20,"THETA7","se",NA
"916","nm7",20,"OMEGA1.1","estimate","0.241981"
"917","nm7",20,"OMEGA1.1","prse",NA
"918","nm7",20,"OMEGA1.1","se",NA
"919","nm7",20,"OMEGA2.1","estimate","0"
"920","nm7",20,"OMEGA2.1","prse",NA
"921","nm7",20,"OMEGA2.1","se",NA
"922","nm7",20,"OMEGA2.2","estimate","0.18738"
"923","nm7",20,"OMEGA2.2","prse",NA
"924","nm7",20,"OMEGA2.2","se",NA
"925","nm7",20,"OMEGA3.1","estimate","0"
"926","nm7",20,"OMEGA3.1","prse",NA
"927","nm7",20,"OMEGA3.1","se",NA
"928","nm7",20,"OMEGA3.2","estimate","0"
"929","nm7",20,"OMEGA3.2","prse",NA
"930","nm7",20,"OMEGA3.2","se",NA
"931","nm7",20,"OMEGA3.3","estimate","0.0608815"
"932","nm7",20,"OMEGA3.3","prse",NA
"933","nm7",20,"OMEGA3.3","se",NA
"934","nm7",20,"SIGMA1.1","estimate","0.0588106"
"935","nm7",20,"SIGMA1.1","prse",NA
"936","nm7",20,"SIGMA1.1","se",NA
"937","nm7",20,"cov","status","0"
"938","nm7",20,"prob","text","20 phase1 2 CMT like 1004 but diff. initial on V3"
"939","nm7",20,"min","status","0"
"940","nm7",20,"data","filename","../data/20.csv"
"941","nm7",21,"ofv","minimum","2617.15723659542"
"942","nm7",21,"THETA1","estimate","7.85357"
"943","nm7",21,"THETA1","prse",NA
"944","nm7",21,"THETA1","se",NA
"945","nm7",21,"THETA2","estimate","22.328"
"946","nm7",21,"THETA2","prse",NA
"947","nm7",21,"THETA2","se",NA
"948","nm7",21,"THETA3","estimate","0.0699742"
"949","nm7",21,"THETA3","prse",NA
"950","nm7",21,"THETA3","se",NA
"951","nm7",21,"THETA4","estimate","4.09508"
"952","nm7",21,"THETA4","prse",NA
"953","nm7",21,"THETA4","se",NA
"954","nm7",21,"THETA5","estimate","97.7921"
"955","nm7",21,"THETA5","prse",NA
"956","nm7",21,"THETA5","se",NA
"957","nm7",21,"THETA6","estimate","1.17994"
"958","nm7",21,"THETA6","prse",NA
"959","nm7",21,"THETA6","se",NA
"960","nm7",21,"THETA7","estimate","2.1162"
"961","nm7",21,"THETA7","prse",NA
"962","nm7",21,"THETA7","se",NA
"963","nm7",21,"OMEGA1.1","estimate","0.233939"
"964","nm7",21,"OMEGA1.1","prse",NA
"965","nm7",21,"OMEGA1.1","se",NA
"966","nm7",21,"OMEGA2.1","estimate","0"
"967","nm7",21,"OMEGA2.1","prse",NA
"968","nm7",21,"OMEGA2.1","se",NA
"969","nm7",21,"OMEGA2.2","estimate","0.18046"
"970","nm7",21,"OMEGA2.2","prse",NA
"971","nm7",21,"OMEGA2.2","se",NA
"972","nm7",21,"OMEGA3.1","estimate","0"
"973","nm7",21,"OMEGA3.1","prse",NA
"974","nm7",21,"OMEGA3.1","se",NA
"975","nm7",21,"OMEGA3.2","estimate","0"
"976","nm7",21,"OMEGA3.2","prse",NA
"977","nm7",21,"OMEGA3.2","se",NA
"978","nm7",21,"OMEGA3.3","estimate","0.118139"
"979","nm7",21,"OMEGA3.3","prse",NA
"980","nm7",21,"OMEGA3.3","se",NA
"981","nm7",21,"SIGMA1.1","estimate","0.0629223"
"982","nm7",21,"SIGMA1.1","prse",NA
"983","nm7",21,"SIGMA1.1","se",NA
"984","nm7",21,"cov","status","0"
"985","nm7",21,"prob","text","21 phase1 2 CMT like 1004 but diff. initial on V3"
"986","nm7",21,"min","status","0"
"987","nm7",21,"data","filename","../data/21.csv"
"988","nm7",22,"ofv","minimum","1982.40680598217"
"989","nm7",22,"THETA1","estimate","7.22871"
"990","nm7",22,"THETA1","prse",NA
"991","nm7",22,"THETA1","se",NA
"992","nm7",22,"THETA2","estimate","20.564"
"993","nm7",22,"THETA2","prse",NA
"994","nm7",22,"THETA2","se",NA
"995","nm7",22,"THETA3","estimate","0.0683438"
"996","nm7",22,"THETA3","prse",NA
"997","nm7",22,"THETA3","se",NA
"998","nm7",22,"THETA4","estimate","3.80012"
"999","nm7",22,"THETA4","prse",NA
"1000","nm7",22,"THETA4","se",NA
"1001","nm7",22,"THETA5","estimate","90.8607"
"1002","nm7",22,"THETA5","prse",NA
"1003","nm7",22,"THETA5","se",NA
"1004","nm7",22,"THETA6","estimate","1.17873"
"1005","nm7",22,"THETA6","prse",NA
"1006","nm7",22,"THETA6","se",NA
"1007","nm7",22,"THETA7","estimate","1.41011"
"1008","nm7",22,"THETA7","prse",NA
"1009","nm7",22,"THETA7","se",NA
"1010","nm7",22,"OMEGA1.1","estimate","0.154587"
"1011","nm7",22,"OMEGA1.1","prse",NA
"1012","nm7",22,"OMEGA1.1","se",NA
"1013","nm7",22,"OMEGA2.1","estimate","0"
"1014","nm7",22,"OMEGA2.1","prse",NA
"1015","nm7",22,"OMEGA2.1","se",NA
"1016","nm7",22,"OMEGA2.2","estimate","0.103987"
"1017","nm7",22,"OMEGA2.2","prse",NA
"1018","nm7",22,"OMEGA2.2","se",NA
"1019","nm7",22,"OMEGA3.1","estimate","0"
"1020","nm7",22,"OMEGA3.1","prse",NA
"1021","nm7",22,"OMEGA3.1","se",NA
"1022","nm7",22,"OMEGA3.2","estimate","0"
"1023","nm7",22,"OMEGA3.2","prse",NA
"1024","nm7",22,"OMEGA3.2","se",NA
"1025","nm7",22,"OMEGA3.3","estimate","0.113009"
"1026","nm7",22,"OMEGA3.3","prse",NA
"1027","nm7",22,"OMEGA3.3","se",NA
"1028","nm7",22,"SIGMA1.1","estimate","0.0671415"
"1029","nm7",22,"SIGMA1.1","prse",NA
"1030","nm7",22,"SIGMA1.1","se",NA
"1031","nm7",22,"cov","status","0"
"1032","nm7",22,"prob","text","22 phase1 2 CMT like 1004 but diff. initial on V3"
"1033","nm7",22,"min","status","0"
"1034","nm7",22,"data","filename","../data/22.csv"
"1035","nm7",23,"ofv","minimum","2477.30213409783"
"1036","nm7",23,"THETA1","estimate","9.20168"
"1037","nm7",23,"THETA1","prse",NA
"1038","nm7",23,"THETA1","se",NA
"1039","nm7",23,"THETA2","estimate","21.4131"
"1040","nm7",23,"THETA2","prse",NA
"1041","nm7",23,"THETA2","se",NA
"1042","nm7",23,"THETA3","estimate","0.0642856"
"1043","nm7",23,"THETA3","prse",NA
"1044","nm7",23,"THETA3","se",NA
"1045","nm7",23,"THETA4","estimate","4.11647"
"1046","nm7",23,"THETA4","prse",NA
"1047","nm7",23,"THETA4","se",NA
"1048","nm7",23,"THETA5","estimate","87.2198"
"1049","nm7",23,"THETA5","prse",NA
"1050","nm7",23,"THETA5","se",NA
"1051","nm7",23,"THETA6","estimate","0.768135"
"1052","nm7",23,"THETA6","prse",NA
"1053","nm7",23,"THETA6","se",NA
"1054","nm7",23,"THETA7","estimate","1.89861"
"1055","nm7",23,"THETA7","prse",NA
"1056","nm7",23,"THETA7","se",NA
"1057","nm7",23,"OMEGA1.1","estimate","0.129834"
"1058","nm7",23,"OMEGA1.1","prse",NA
"1059","nm7",23,"OMEGA1.1","se",NA
"1060","nm7",23,"OMEGA2.1","estimate","0"
"1061","nm7",23,"OMEGA2.1","prse",NA
"1062","nm7",23,"OMEGA2.1","se",NA
"1063","nm7",23,"OMEGA2.2","estimate","0.0908542"
"1064","nm7",23,"OMEGA2.2","prse",NA
"1065","nm7",23,"OMEGA2.2","se",NA
"1066","nm7",23,"OMEGA3.1","estimate","0"
"1067","nm7",23,"OMEGA3.1","prse",NA
"1068","nm7",23,"OMEGA3.1","se",NA
"1069","nm7",23,"OMEGA3.2","estimate","0"
"1070","nm7",23,"OMEGA3.2","prse",NA
"1071","nm7",23,"OMEGA3.2","se",NA
"1072","nm7",23,"OMEGA3.3","estimate","0.148533"
"1073","nm7",23,"OMEGA3.3","prse",NA
"1074","nm7",23,"OMEGA3.3","se",NA
"1075","nm7",23,"SIGMA1.1","estimate","0.0619995"
"1076","nm7",23,"SIGMA1.1","prse",NA
"1077","nm7",23,"SIGMA1.1","se",NA
"1078","nm7",23,"cov","status","0"
"1079","nm7",23,"prob","text","23 phase1 2 CMT like 1004 but diff. initial on V3"
"1080","nm7",23,"min","status","0"
"1081","nm7",23,"data","filename","../data/23.csv"
"1082","nm7",24,"ofv","minimum","2670.78256002738"
"1083","nm7",24,"THETA1","estimate","10.2845"
"1084","nm7",24,"THETA1","prse",NA
"1085","nm7",24,"THETA1","se",NA
"1086","nm7",24,"THETA2","estimate","25.7459"
"1087","nm7",24,"THETA2","prse",NA
"1088","nm7",24,"THETA2","se",NA
"1089","nm7",24,"THETA3","estimate","0.0755175"
"1090","nm7",24,"THETA3","prse",NA
"1091","nm7",24,"THETA3","se",NA
"1092","nm7",24,"THETA4","estimate","4.83889"
"1093","nm7",24,"THETA4","prse",NA
"1094","nm7",24,"THETA4","se",NA
"1095","nm7",24,"THETA5","estimate","119.203"
"1096","nm7",24,"THETA5","prse",NA
"1097","nm7",24,"THETA5","se",NA
"1098","nm7",24,"THETA6","estimate","0.747182"
"1099","nm7",24,"THETA6","prse",NA
"1100","nm7",24,"THETA6","se",NA
"1101","nm7",24,"THETA7","estimate","1.24172"
"1102","nm7",24,"THETA7","prse",NA
"1103","nm7",24,"THETA7","se",NA
"1104","nm7",24,"OMEGA1.1","estimate","0.112711"
"1105","nm7",24,"OMEGA1.1","prse",NA
"1106","nm7",24,"OMEGA1.1","se",NA
"1107","nm7",24,"OMEGA2.1","estimate","0"
"1108","nm7",24,"OMEGA2.1","prse",NA
"1109","nm7",24,"OMEGA2.1","se",NA
"1110","nm7",24,"OMEGA2.2","estimate","0.106122"
"1111","nm7",24,"OMEGA2.2","prse",NA
"1112","nm7",24,"OMEGA2.2","se",NA
"1113","nm7",24,"OMEGA3.1","estimate","0"
"1114","nm7",24,"OMEGA3.1","prse",NA
"1115","nm7",24,"OMEGA3.1","se",NA
"1116","nm7",24,"OMEGA3.2","estimate","0"
"1117","nm7",24,"OMEGA3.2","prse",NA
"1118","nm7",24,"OMEGA3.2","se",NA
"1119","nm7",24,"OMEGA3.3","estimate","0.0818938"
"1120","nm7",24,"OMEGA3.3","prse",NA
"1121","nm7",24,"OMEGA3.3","se",NA
"1122","nm7",24,"SIGMA1.1","estimate","0.0561854"
"1123","nm7",24,"SIGMA1.1","prse",NA
"1124","nm7",24,"SIGMA1.1","se",NA
"1125","nm7",24,"cov","status","0"
"1126","nm7",24,"prob","text","24 phase1 2 CMT like 1004 but diff. initial on V3"
"1127","nm7",24,"min","status","0"
"1128","nm7",24,"data","filename","../data/24.csv"
"1129","nm7",25,"ofv","minimum","2305.41647448795"
"1130","nm7",25,"THETA1","estimate","7.55737"
"1131","nm7",25,"THETA1","prse",NA
"1132","nm7",25,"THETA1","se",NA
"1133","nm7",25,"THETA2","estimate","22.5469"
"1134","nm7",25,"THETA2","prse",NA
"1135","nm7",25,"THETA2","se",NA
"1136","nm7",25,"THETA3","estimate","0.0688455"
"1137","nm7",25,"THETA3","prse",NA
"1138","nm7",25,"THETA3","se",NA
"1139","nm7",25,"THETA4","estimate","3.7758"
"1140","nm7",25,"THETA4","prse",NA
"1141","nm7",25,"THETA4","se",NA
"1142","nm7",25,"THETA5","estimate","133.591"
"1143","nm7",25,"THETA5","prse",NA
"1144","nm7",25,"THETA5","se",NA
"1145","nm7",25,"THETA6","estimate","1.20737"
"1146","nm7",25,"THETA6","prse",NA
"1147","nm7",25,"THETA6","se",NA
"1148","nm7",25,"THETA7","estimate","1.81246"
"1149","nm7",25,"THETA7","prse",NA
"1150","nm7",25,"THETA7","se",NA
"1151","nm7",25,"OMEGA1.1","estimate","0.186584"
"1152","nm7",25,"OMEGA1.1","prse",NA
"1153","nm7",25,"OMEGA1.1","se",NA
"1154","nm7",25,"OMEGA2.1","estimate","0"
"1155","nm7",25,"OMEGA2.1","prse",NA
"1156","nm7",25,"OMEGA2.1","se",NA
"1157","nm7",25,"OMEGA2.2","estimate","0.100724"
"1158","nm7",25,"OMEGA2.2","prse",NA
